# t_phys, cir150, cir750, cir1550, total_mass
1.90666666667, 4.03596320086e-05, 0.0125669745615, 0.0277404864068, 1281.17241622
1.91533333333, 3.89107540369e-05, 0.0122667354293, 0.0276403672391, 1281.16968104
1.924, 3.7514633827e-05, 0.0119716049691, 0.0275385945133, 1281.16696719
1.93266666667, 3.61692820719e-05, 0.0116815728497, 0.0274351821681, 1281.16427441
1.94133333333, 3.48727899443e-05, 0.0113966256901, 0.0273301446247, 1281.16160245
1.95, 3.36233254455e-05, 0.011116747155, 0.0272234967768, 1281.15895108
1.95866666667, 3.24191299463e-05, 0.0108419180501, 0.0271152539808, 1281.15632004
1.96733333333, 3.12585149059e-05, 0.0105721164191, 0.0270054320465, 1281.1537091
1.976, 3.0139858761e-05, 0.0103073176411, 0.0268940472282, 1281.15111802
1.98466666667, 2.90616039729e-05, 0.010047494528, 0.0267811162154, 1281.14854658
1.99333333333, 2.80222542236e-05, 0.00979261742265, 0.0266666561243, 1281.14599455
2.002, 2.70203717545e-05, 0.0095426542971, 0.0265506844892, 1281.14346171
2.01066666667, 2.60545748363e-05, 0.00929757085035, 0.026433219254, 1281.14094783
2.01933333333, 2.51235353651e-05, 0.0090573306064, 0.0263142787638, 1281.13845271
2.028, 2.42259765764e-05, 0.00882189501175, 0.0261938817567, 1281.13597612
2.03666666667, 2.33606708709e-05, 0.00859122353242, 0.0260720473552, 1281.13351788
2.04533333333, 2.25264377446e-05, 0.00836527375043, 0.0259487950587, 1281.13107775
2.054, 2.17221418189e-05, 0.00814400145944, 0.0258241447342, 1281.12865556
2.06266666667, 2.09466909653e-05, 0.00792736075967, 0.0256981166093, 1281.12625109
2.07133333333, 2.01990345171e-05, 0.00771530415171, 0.0255707312627, 1281.12386416
2.08, 1.94781615662e-05, 0.00750778262931, 0.0254420096172, 1281.12149456
2.08866666667, 1.87830993384e-05, 0.007304745771, 0.0253119729303, 1281.11914212
2.09733333333, 1.81129116446e-05, 0.00710614183041, 0.0251806427866, 1281.11680664
